ID,Culture,SUB_EC,REG,AREA,FM,PM,SB,FM_EXT,FM_INT,FM_RF,FM_IRR,PM_EXT,PM_INT,PM_RF,PM_IRR,SB_CAS,SB_EXT,SB_INT,SB_RF,SB_DEC,SB_IRR,LONG,LATI,FMcycle_m,FMcycle_v,PMcycle_m,PMcycle_v,SBcycle_m,SBcycle_v,ALT_m,ALT_v,SLO_m,SLO_v,INS_m,INS_v,GHI_m,GHI_v,AI_m,AI_v,PCI_m,PCI_v,BIO1_m,BIO1_v,BIO2_m,BIO2_v,BIO3_m,BIO3_v,BIO4_m,BIO4_v,BIO5_m,BIO5_v,BIO6_m,BIO6_v,BIO7_m,BIO7_v,BIO8_m,BIO8_v,BIO9_m,BIO9_v,BIO10_m,BIO10_v,BIO11_m,BIO11_v,BIO12_m,BIO12_v,BIO13_m,BIO13_v,BIO14_m,BIO14_v,BIO15_m,BIO15_v,BIO16_m,BIO16_v,BIO17_m,BIO17_v,BIO18_m,BIO18_v,BIO19_m,BIO19_v,SOC_m,SOC_v,BD1_m,BD1_v,BD2_m,BD2_v,CLAY1_m,CLAY1_v,CLAY2_m,CLAY2_v,SILT1_m,SILT1_v,SILT2_m,SILT2_v,SAND1_m,SAND1_v,SAND2_m,SAND2_v,GRAV1_m,GRAV1_v,GRAV2_m,GRAV2_v,CEC1_m,CEC1_v,CEC2_m,CEC2_v,ECE1_m,ECE1_v,ECE2_m,ECE2_v,PH1_m,PH1_v,PH2_m,PH2_v,OC1_m,OC1_v,OC2_m,OC2_v,TK1_m,TK1_v,TK2_m,TK2_v,TN1_m,TN1_v,TN2_m,TN2_v,TP1_m,TP1_v,TP2_m,TP2_V,TS1_m,TS1_v,TS2_m,TS2_v,WC11_m,WC11_v,WC12_m,WC12_v,WC21_m,WC21_v,WC22_m,WC22_v,WC31_m,WC31_v,WC32_m,WC32_v
22,Kanuri ,Intensive agriculturalists,Western Africa,211025.10,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,12.1346212900000,13.0616268200000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,179.7500000000000,842.6875000000000,361.5051546000000,5851.0219950000000,0.2929068420000,0.3379647360000,11.9834725077994,0.0054623828368,6.0432545300000,0.0115066290000,0.1397160560000,0.0089745940000,0.2877549750000,0.0023396160000,26.8158520700000,0.9357901411000,15.0031060600000,0.1653321327000,80.6300010300000,11.6068381600000,308.8730503000000,1999.7068450000000,39.2241344900000,1.2084838130000,12.7834271200000,0.9668468542000,26.4407073700000,1.3856264000000,27.0958899600000,2.4866830790000,24.1996078200000,0.7826606804000,30.6692805200000,1.4189401440000,22.4885596400000,6.8485733200000,409.7065174000000,48891.6222300000000,153.5889281000000,3239.3648070000000,0.0000000000000,0.0000000000000,152.0786812000000,314.9913435000000,329.1181082000000,21586.6293800000000,0.0025662580000,0.0025596830000,55.5411466100000,1590.7172270000000,2.5164896160000,1446.9284230000000,15.5344143700000,123.4750663000000,1.4256008780000,0.0063505330000,1.4729257550000,0.0055750830000,12.2489691500000,107.6527079000000,14.6325013900000,144.6596249000000,17.6101172500000,166.7359123000000,16.1019067700000,145.1137894000000,70.1409136000000,485.4703875000000,69.2655918400000,520.0530748000000,3.0276089960000,20.6882792300000,3.7473956440000,57.2261449100000,0.0879879200000,0.0060996690000,0.0833753630000,0.0063132010000,0.0112293670000,0.0003616870000,0.0146351730000,0.0005329130000,6.4317746640000,0.1288686450000,6.4348211300000,0.2258886700000,0.5869973050000,0.3420211890000,0.1932638570000,0.0296825350000,1.5664115700000,0.0674007250000,1.6292587450000,0.0593409590000,0.0509723870000,0.0019378990000,0.0194220390000,0.0002320690000,0.0248016440000,0.0002108020000,0.0149081610000,0.0001133430000,0.0632736210000,0.0147010230000,0.3645771290000,0.4944463990000,19.3316495800000,88.9201339500000,18.9455393300000,115.7153302000000,17.8897697800000,79.2239085300000,17.1272926800000,95.2128798800000,7.1971442870000,26.8497292300000,7.5735311920000,35.0558814900000
23,Kapsiki,Agro-pastoralists,Western Africa,6901.35,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,13.6768331300000,10.5659648600000,0.0000000000000,0.0000000000000,104.7500000000000,467.6875000000000,134.7500000000000,467.6875000000000,695.3452186000000,30679.0315100000000,2.7173608470000,7.2458588680000,11.7449516180838,0.0554373113953,5.9431161640000,0.0019120380000,0.3900616610000,0.0013110170000,0.1980400140000,0.0000613000000,24.8868842100000,1.4356129850000,13.7984125000000,0.0533618948400,61.0753836600000,2.3793628620000,188.6893033000000,26.8505496300000,36.2705682200000,1.7840605770000,14.6474234600000,1.5623349050000,21.6231447700000,0.2092638995000,23.2894418500000,1.3211183500000,23.5087942500000,1.3676116630000,27.7710595900000,1.5687200590000,23.2363991400000,12.5525633700000,923.4012851000000,2574.0364050000000,270.6468439000000,87.2272055700000,0.0000000000000,0.0000000000000,116.4416026000000,15.6097760600000,634.9467053000000,505.1207732000000,0.8818193270000,0.3779166490000,117.6333627000000,276.3796731000000,474.6522616000000,78560.4468600000000,29.7382840500000,497.5285013000000,1.4018142880000,0.0039281600000,1.4743227920000,0.0037877250000,21.2518583800000,104.4364334000000,26.7398261300000,155.3971448000000,30.8011843300000,113.5771508000000,28.6945949400000,109.2199720000000,47.9469572900000,338.9746583000000,44.5655789300000,375.5589005000000,7.1455209780000,24.8335336800000,13.2829784600000,86.9614957600000,0.1564657500000,0.0061082490000,0.1563826730000,0.0076109120000,0.0015393100000,0.0000134000000,0.0016551090000,0.0000408000000,6.5319934480000,0.1024835370000,6.5238911290000,0.1152703520000,1.1145520980000,0.2357067330000,0.4200453570000,0.0255173110000,1.5771025200000,0.0085679030000,1.6448647580000,0.0076827840000,0.1047763640000,0.0011443580000,0.0424379490000,0.0002671030000,0.0475181420000,0.0001367140000,0.0289404930000,0.0000711000000,0.0099634620000,0.0012587310000,0.0183608420000,0.0480053400000,25.2032254000000,60.6201105600000,24.6373944800000,76.6540349400000,28.5363487500000,63.8606052700000,28.3939775700000,73.9182248100000,11.9548948000000,25.5103140500000,14.4835580200000,38.6126643600000
24,Katab ,Other subsistence combinations,Western Africa,10271.70,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,7.8160853740000,9.7008325780000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,164.7500000000000,467.6875000000000,664.3254541000000,15577.5947400000000,1.1507448610000,1.1352573970000,11.8253621097074,0.0109600772750,5.4726607120000,0.0154380010000,0.6786775560000,0.0018473130000,0.1596482300000,0.0000157000000,24.8522991600000,0.4255657457000,11.9776924800000,0.0510795639800,47.7189465000000,5.0262182530000,153.5465000000000,11.8169102600000,34.3619974200000,0.6092595552000,15.4862658700000,0.6772915964000,18.8757315500000,0.1807145853000,23.3607661300000,0.3405904133000,24.1784905400000,0.7515987247000,27.1554381700000,0.3996582091000,23.3549289400000,3.4117914700000,1411.1720760000000,4416.7567970000000,311.3657369000000,320.5527572000000,0.2048339290000,0.1628893710000,95.2234551900000,6.0551111070000,846.3482557000000,1423.9893810000000,7.8807478910000,5.3012992890000,242.8010945000000,1642.2137780000000,804.0329862000000,36780.9885700000000,34.6383531500000,472.6449047000000,1.4113513720000,0.0051754460000,1.4762552250000,0.0036711760000,19.5599300800000,6.2774395820000,26.5217754800000,24.4521899800000,29.3220339000000,26.7043586500000,25.2697423400000,40.5089453000000,51.1180360200000,45.5172657400000,48.2084821800000,53.5126221300000,9.8891084590000,10.1113719400000,14.0784373300000,31.7074378700000,0.1200352680000,0.0005366020000,0.0908966080000,0.0008311370000,0.0023936000000,0.0000020600000,0.0017183630000,0.0000021000000,6.5617161970000,0.1141704510000,6.2088242000000,0.2765829670000,1.5942555290000,0.1081580290000,0.2893949990000,0.0287406950000,1.4189607620000,0.1390621630000,1.4906073200000,0.1540147290000,0.1086585090000,0.0001958520000,0.0290461350000,0.0002900070000,0.0478018860000,0.0000391000000,0.0289009430000,0.0000097800000,0.0074963900000,0.0000188000000,0.0000000000000,0.0000000000000,22.6379873800000,12.2688304900000,23.4802766600000,4.2157290810000,20.6339591100000,8.0730576980000,23.4794406000000,5.6796662120000,10.3218818900000,1.5354081940000,11.7280535100000,1.3997396970000
25,Khasi ,Agro-pastoralists,South Asia,17957.73,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,91.9617350700000,25.5116363400000,104.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,891.7318722000000,200834.8324000000000,5.2362013820000,21.5010611700000,11.4955249976109,0.2502107975834,4.3433115930000,0.0111931680000,2.9848556220000,1.5285109060000,0.1635340370000,0.0001299830000,19.9786796900000,5.6360802260000,8.6576656980000,0.5675443553000,43.6987088900000,5.4236147960000,361.9656773000000,400.0307502000000,26.8790124100000,6.7573211960000,7.8752310540000,3.9958552530000,19.0037813600000,1.4168326430000,23.5126221300000,5.3861341140000,14.4700871400000,5.5509991210000,23.5998151600000,5.6382333030000,14.4700871400000,55.5099912100000,4160.6522840000000,2431992.3780000000000,1017.5020860000000,165567.7786000000000,7.0519672560000,2.3488361790000,97.6746237100000,51.5077826500000,2599.5988380000000,1280179.6730000000000,42.1292315800000,60.0539120300000,2166.5564300000000,717660.6845000000000,42.1292315800000,60.0539120300000,37.2071439000000,21.3651428700000,1.2478605760000,0.0027249520000,1.3435584900000,0.0036608440000,23.6955901800000,48.2844291600000,36.9092685500000,22.4395332900000,31.3769210500000,2.8459340070000,25.4664378100000,4.0917091600000,44.9274887700000,82.5016372600000,37.6242936400000,27.2188222600000,5.0726696590000,3.0155279680000,7.7973065750000,26.5436813500000,0.1175876700000,0.0024683720000,0.0858422130000,0.0025583380000,0.0002794190000,0.0000000694000,0.0002762080000,0.0000000648000,4.9499207860000,0.0291206700000,4.9005756230000,0.0534726020000,1.9343390550000,0.5958438950000,0.8006078690000,0.6472426690000,0.7386301060000,0.0166217940000,1.0735452040000,0.0283067240000,0.1472199630000,0.0018049250000,0.0536429890000,0.0009229170000,0.0546730150000,0.0001068180000,0.0316406610000,0.0000301000000,0.0127557430000,0.0000562000000,0.0106031160000,0.0000056700000,35.0987589100000,3.0122172200000,33.1260628500000,3.4019271140000,30.5477158700000,8.6498700070000,31.0835489800000,21.6152860200000,14.4752046500000,17.4837915200000,18.5264325300000,6.1065026150000
26,Konso ,Intensive agriculturalists,Eastern Africa,2343.25,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,37.3794018200000,5.3599450650000,149.7500000000000,842.6875000000000,0.0000000000000,0.0000000000000,239.7500000000000,2042.6875000000000,1176.1315500000000,106167.6685000000000,4.2557196130000,12.5733473900000,11.6954611122756,0.1162399062788,5.5713730310000,0.0124803190000,0.3049180650000,0.0048484310000,0.1105199290000,0.0000174000000,23.1619640900000,2.8417785460000,11.2037376300000,0.1101179898000,52.8479333100000,8.7990109280000,113.9209601000000,125.9529843000000,31.7834005100000,2.3882104260000,16.9495053100000,2.5739522850000,14.8338952000000,0.1016256210000,23.6029681200000,2.8521429470000,24.1308537900000,2.3718482810000,24.7243312600000,2.5568197960000,21.7310370100000,33.9621010500000,563.6130451000000,20750.7959600000000,98.9776474900000,392.2000134000000,15.3378526900000,14.5962242700000,56.2781238500000,17.5270909100000,234.1388787000000,3043.5998410000000,62.1736900000000,221.7388823000000,99.8893367500000,739.8198606000000,85.5049468700000,994.9216214000000,43.9636443900000,76.4579251700000,1.2848186150000,0.0375911790000,1.3588897030000,0.0518982170000,23.5335287700000,6.6507265830000,25.6621473100000,19.0888928900000,34.1113961200000,53.1356802000000,34.5163063400000,41.4118491100000,42.3550751100000,29.1757362800000,39.8215463500000,8.6205201760000,6.6079149870000,10.9987056600000,1.8820080620000,3.2932575500000,0.2325382560000,0.0018348840000,0.2283279530000,0.0000363000000,0.0025135210000,0.0000009200000,0.0011404910000,0.0000000073000,7.2686698420000,0.7125994400000,7.4313668010000,0.5134879040000,2.4854562110000,4.4754733350000,0.7918724810000,0.6221025410000,1.8421692930000,0.7887353950000,1.6281788200000,0.4646286840000,0.1770648590000,0.0066319610000,0.0926236720000,0.0019788180000,0.0862696960000,0.0001913580000,0.0817002570000,0.0001905830000,0.0248882370000,0.0000739000000,0.0100000000000,0.0000000000000,31.6364968900000,13.9257349400000,34.3942836200000,6.6809937040000,29.0688897000000,64.2628477800000,28.1432759300000,57.9644351600000,16.2293880500000,45.6548398400000,14.3580066000000,25.6287491000000
27,Korea ,Intensive agriculturalists,East Asia,422770.01,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,127.7546413000000,39.2230626100000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,464.8301145000000,193668.7598000000000,5.3907353190000,17.9776780100000,11.3412378258151,0.3550754522111,3.8864950260000,0.0184358650000,1.0213973320000,0.0459786690000,0.1491401640000,0.0003092300000,7.3356050920000,17.7212232700000,11.0612350700000,1.3084392000000,57.3038672500000,4.3910199980000,1061.4670950000000,19564.8639500000000,26.3588486100000,8.4699354580000,-14.4016499600000,45.5559376300000,40.7604985700000,23.4906162700000,20.1660408900000,9.2640824110000,-6.9095238220000,38.0047350000000,20.3877721400000,9.6718885410000,-7.0216792510000,358.4155037000000,1066.7297900000000,80742.5916800000000,258.7690718000000,5831.4619740000000,18.2064082900000,90.0362802500000,87.4189664600000,150.7946166000000,617.4598162000000,25684.0571100000000,63.7269830600000,1120.3800210000000,606.4632334000000,23006.0669000000000,63.8259170400000,1131.4379410000000,106.5802133000000,1243.9621610000000,1.2369704900000,0.0095150620000,1.3330334850000,0.0094311040000,20.7102510000000,10.0608486300000,21.6559194200000,34.4314681900000,39.0403637800000,21.0193079400000,39.1079715300000,31.6165051500000,40.2493852200000,18.6682344100000,39.2361090500000,21.7106851900000,10.6178874300000,32.5190857000000,16.0994620500000,74.1937038500000,0.1833931050000,0.0049077390000,0.1540514240000,0.0053759620000,0.0034062960000,0.0000038600000,0.0028924400000,0.0000028900000,6.4358187840000,0.3787311610000,6.4635521470000,0.3976341930000,2.4548698350000,8.4301729640000,0.5202836490000,8.4405954360000,1.3882996880000,0.2122846940000,1.6058901940000,0.1436892850000,0.1790485410000,0.0423792740000,0.0446286910000,0.0463431730000,0.0724169880000,0.0004283990000,0.0412459360000,0.0003126870000,0.0062274550000,0.0002642480000,0.0083158660000,0.0034499320000,35.3313378800000,11.4644831200000,34.7089941600000,12.1682061300000,29.3236103200000,7.6820820040000,29.0614903500000,4.8553424670000,13.3490778000000,7.1080713040000,13.5889680900000,4.6358588880000
28,Lepcha ,Intensive agriculturalists,Central Asia,625.31,1.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,88.2347347000000,27.3349521300000,134.7500000000000,467.6875000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1911.6246150000000,707936.8512000000000,17.8513942100000,50.5083052400000,10.8159722310525,0.3798586983127,3.5592999950000,0.0844044100000,1.6195860000000,0.0951297720000,0.1711605390000,0.0001897210000,14.4535384600000,21.3142940900000,8.8407692310000,1.3967482520000,59.4530921300000,26.6466575400000,405.1576923000000,1364.8403180000000,22.4026153800000,13.8283598700000,2.9173846150000,31.0594353700000,19.4852307700000,4.8479171270000,18.7923076900000,15.7534076100000,9.5452307690000,23.8480588800000,18.7923076900000,15.7534076100000,8.5427692310000,241.5388446000000,2139.7815380000000,291601.2218000000000,554.5938462000000,25685.0489600000000,5.9661538460000,2.6059405000000,101.9692308000000,73.6200071100000,1386.9307690000000,154508.9952000000000,39.7769230800000,32.4632570800000,1386.8246150000000,154522.8968000000000,44.5415384600000,72.2116771400000,42.4120498400000,15.3032806800000,1.2227076920000,0.0013732430000,1.2896923080000,0.0019610760000,19.4246153800000,0.8671897590000,23.4307692300000,6.2240132750000,37.6492307700000,0.5547374660000,33.7907692300000,3.4815787600000,42.9261538500000,0.2167974400000,42.7784615400000,0.2489605310000,9.5292307690000,2.9490672040000,18.9538461500000,7.8283750150000,0.1454806120000,0.0007619480000,0.1078603080000,0.0014310450000,0.0014012310000,0.0000007830000,0.0013163080000,0.0000005570000,5.2413210450000,0.0892899440000,5.1717357910000,0.1372922130000,2.2867076920000,0.1206366020000,0.4612923080000,0.0539311470000,1.3126470590000,0.0017874550000,1.5750000000000,0.0008265190000,0.1866461540000,0.0012032180000,0.0425846150000,0.0003754360000,0.0600000000000,0.0000000000000,0.0397058820000,0.0000028600000,0.0164923080000,0.0000555000000,0.0083692310000,0.0000137000000,35.9261538500000,0.2164181580000,36.6892307700000,0.9541211330000,29.9384615400000,3.8174706650000,29.9138461500000,3.6412563710000,13.4000000000000,0.7149460710000,15.9107692300000,0.3772336140000
29,Lozi ,Other subsistence combinations,Southern Africa,72826.49,1.0000000000000,1.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,23.2533169800000,-15.9332152200000,164.7500000000000,467.6875000000000,134.7500000000000,467.6875000000000,104.7500000000000,467.6875000000000,1044.5365720000000,1533.5046320000000,0.2465898810000,0.0950928850000,11.9466009225536,0.0016786787777,6.0108466160000,0.0024968200000,0.3588751120000,0.0036359960000,0.1839220180000,0.0000164000000,22.0628488400000,0.3077341884000,15.5838578900000,0.3176601159000,47.9865628500000,22.9412441700000,292.4344472000000,874.1206921000000,34.2925035700000,0.3447428942000,7.1507211860000,1.4079801030000,27.1417823900000,0.9424579042000,23.8394240300000,0.1906494936000,17.7475494300000,0.7730929651000,24.8632848500000,0.3002963789000,17.7074952100000,7.1380700790000,839.9257929000000,13810.5665400000000,195.0299344000000,509.7202622000000,0.0000000000000,0.0000000000000,108.9800071000000,4.7353412590000,555.1701657000000,3864.4442720000000,0.5320045430000,0.2607523640000,219.7090463000000,5963.6716770000000,2.7789787370000,2.5173694790000,28.6589020000000,33.0560464500000,1.3154563440000,0.0083224230000,1.4640692970000,0.0025188310000,11.7635169000000,41.7691684900000,14.8311777100000,63.6857442700000,17.2348221200000,50.8229081700000,15.1198597900000,37.8581266800000,71.0016609800000,167.1062721000000,70.0489625000000,182.8844201000000,2.5969296160000,5.6143343520000,4.5073584190000,26.3839775800000,0.1186508240000,0.0034199950000,0.1135902980000,0.0038919260000,0.0014188120000,0.0000071200000,0.0011253850000,0.0000001540000,5.7039417110000,0.3719737870000,5.9697280990000,0.3022373750000,2.1643017140000,2.8093702780000,1.5359827310000,2.7775641500000,1.4807627450000,0.0173065510000,1.5975360980000,0.0055139900000,0.1256550520000,0.0062448260000,0.0704302690000,0.0032967700000,0.0484211110000,0.0001547930000,0.0259673000000,0.0000677000000,0.0138950160000,0.0000285000000,0.0076814570000,0.0000649000000,27.3133526300000,45.4070117900000,26.5464526900000,55.4887645900000,24.7353656000000,74.4277816000000,22.4259089600000,66.7518536900000,9.0008427070000,11.5185635000000,7.7712600300000,14.0822556600000
30,Manchu ,Intensive agriculturalists,East Asia,10748.01,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,126.5343307000000,44.4801581100000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,167.1632081000000,9579.9808760000000,1.4900888730000,3.8723983250000,11.8923137217901,0.0366049594106,3.8010742560000,0.0118537290000,0.5655445640000,0.0097981560000,0.1684110570000,0.0000795000000,4.6016179780000,7.9533314640000,11.4045168500000,1.6072231060000,41.9370758700000,2.4369993820000,1367.1754940000000,23968.2493300000000,27.3961348300000,0.5762767770000,-22.3699662900000,31.8292417100000,49.7661011200000,28.6632703300000,21.0216853900000,1.2472856190000,-14.1437752800000,25.5657742600000,21.0831460700000,1.4560211160000,-14.2488876400000,252.3345308000000,634.0150562000000,14787.8568400000000,165.9037079000000,1381.9661170000000,5.5486516850000,5.0344908210000,99.8060674200000,28.3867032700000,401.0623596000000,5617.6786590000000,19.9115730300000,51.5014505000000,400.8574157000000,5610.0224810000000,19.9115730300000,51.5014505000000,63.3284340200000,446.7119184000000,1.2252714830000,0.0088032750000,1.3702445590000,0.0072703320000,19.4412160600000,19.8861996200000,20.9256226200000,25.1692682400000,45.2294144000000,34.5463758000000,43.2060803200000,41.1392831200000,35.3293695400000,89.0783824900000,35.8682970600000,80.1107426000000,10.3150101000000,50.2903008700000,15.4519856400000,137.1592000000000,0.2227426810000,0.0035961260000,0.1939801840000,0.0027658080000,0.0087770810000,0.0000654000000,0.0064709220000,0.0000358000000,6.6810853230000,0.4393584990000,6.7856261910000,0.5098920470000,2.1756753420000,1.4023401530000,0.7630962530000,0.1228102260000,1.9999484130000,0.0918036540000,2.0256689470000,0.0704293780000,0.1908223020000,0.0075940840000,0.0718633610000,0.0008379390000,0.0661993940000,0.0005812360000,0.0456689470000,0.0002643940000,0.0597261500000,0.0038989260000,0.3122491580000,0.1434911130000,34.0213243500000,8.7062463100000,33.2484848500000,14.6218267500000,32.9168723400000,14.9439473100000,32.3257796700000,10.3841507700000,16.3373345300000,6.8974122150000,16.3404756600000,4.7251942540000
31,Miao ,Intensive agriculturalists,East Asia,97979.21,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,105.6269163000000,24.0354802200000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,958.6289928000000,219529.3402000000000,7.8644429340000,26.2495190700000,11.4080483785145,0.2304552021799,3.5091854370000,0.3738470750000,1.1392865580000,0.0447839840000,0.1333493770000,0.0004227020000,17.6784018200000,10.0475790800000,9.0351075060000,1.9827234790000,26.7787907300000,5.8034790720000,521.9759607000000,39307.9210200000000,28.9002130100000,8.2314768080000,4.8138278950000,16.6892407700000,24.0863851200000,18.4195613900000,22.6075658300000,5.1243487830000,10.6600254900000,28.8123211500000,23.7543920000000,5.3575417860000,10.3934051000000,277.3028982000000,1400.6275190000000,77647.7726400000000,279.7087022000000,8576.5789590000000,17.9122550100000,149.7794075000000,75.3702273700000,266.0604084000000,736.3524349000000,47933.7245600000000,69.2476392400000,1414.7459420000000,665.6429339000000,45012.2127800000000,72.8176536000000,1323.4840480000000,56.2399221700000,360.2502092000000,1.2082202800000,0.0060569590000,1.3108602380000,0.0044354290000,29.2912692500000,73.8507903900000,36.2163717100000,70.4721736700000,37.8737221500000,53.3183095300000,34.1675019300000,95.0704441100000,32.8350086000000,128.0381789000000,29.6161263600000,90.3809916100000,8.3631522390000,45.5577422300000,8.3072833950000,41.6744242000000,0.1360992100000,0.0020834880000,0.1055610110000,0.0020184060000,0.0017278080000,0.0000010600000,0.0004337310000,0.0000010800000,5.6368362990000,0.5941310530000,5.4857611580000,0.8145806060000,2.1483255510000,0.4539137160000,0.7890685360000,0.0898904130000,1.1749074100000,0.2304718920000,1.3957990130000,0.2021921710000,0.1756529760000,0.0029068860000,0.0713428490000,0.0008200550000,0.0564150020000,0.0003308500000,0.0331655890000,0.0001156550000,0.0132460040000,0.0000379000000,0.0090675850000,0.0000084500000,32.3682684000000,5.9306025140000,31.7061536600000,7.7383140090000,28.9501982700000,3.4890846780000,37.6579305200000,41.9147401800000,14.3460540000000,4.5787886100000,18.1871867800000,5.3812755850000
32,Mossi ,Intensive agriculturalists,Western Africa,128066.63,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1.0000000000000,1.0000000000000,0.0000000000000,0.0000000000000,-1.1168244110000,11.5945242000000,0.0000000000000,0.0000000000000,134.7500000000000,467.6875000000000,164.7500000000000,1367.6875000000000,265.7846359000000,4905.2939330000000,0.5226664840000,0.2142018790000,11.9498805611609,0.0049571026113,5.7031593900000,0.0546932400000,0.3546548280000,0.0186876850000,0.1835091100000,0.0009428340000,28.0040910800000,0.1351498778000,12.8762202500000,1.0792259290000,60.0786216900000,36.3904810400000,204.2572414000000,1462.5425420000000,38.4306295400000,1.2031266720000,17.6326201700000,2.3368412740000,20.7980093700000,6.3999197590000,26.4110242300000,0.5244444467000,26.6819182600000,1.3634489900000,30.8683073300000,0.5837369961000,25.6695338700000,1.6831028240000,833.5821260000000,47116.6604500000000,214.6431482000000,648.4890151000000,0.6760012700000,1.2244035160000,107.3089019000000,291.3504465000000,526.3328239000000,5676.1255310000000,5.6370684980000,40.6094165500000,103.7399741000000,1054.2195910000000,277.5734794000000,86960.8244500000000,25.0521252300000,27.6682358100000,1.3868879580000,0.0129769670000,1.4487749240000,0.0193105500000,17.6398735100000,73.3272832500000,23.2894388700000,114.1537194000000,25.5440995500000,95.3323864100000,21.1967808500000,109.5853434000000,56.8160269400000,260.7431136000000,55.5137802800000,336.0207551000000,8.5767805870000,21.1704280000000,12.3414440500000,68.0958830200000,0.1230556410000,0.0041796070000,0.0982639700000,0.0053546330000,0.0020274290000,0.0000011100000,0.0013216540000,0.0000008340000,6.6268455980000,0.0974104450000,6.3716791150000,0.2082662360000,1.2112671510000,0.1872707500000,0.3165737840000,0.0183980980000,1.2496644680000,0.1176145280000,1.4676876990000,0.0621034170000,0.0923430450000,0.0007406610000,0.0286134380000,0.0001581060000,0.0397308750000,0.0002689830000,0.0281388440000,0.0001213550000,0.0069046300000,0.0000356000000,0.0012728400000,0.0000111000000,21.1461914000000,46.9535877400000,21.5904087100000,45.4152832800000,20.9644742600000,46.6209122100000,22.4057807100000,62.0724784700000,9.9672792710000,18.4003662600000,11.0829661700000,23.5978652700000
